id,sceneId,roomId,roomType,nOrigPersImgs,genPersImgIndices
scene_03058_r57207,scene_03058,57207,undefined,5,576-647
scene_03058_r2202,scene_03058,2202,bathroom,5,648-719
scene_03059_r253,scene_03059,253,living room,5,0-71
scene_03059_r323,scene_03059,323,bedroom,4,72-143
scene_03059_r528,scene_03059,528,bathroom,2,144-215
scene_03059_r6792,scene_03059,6792,undefined,0,216-287
scene_03059_r587,scene_03059,587,bedroom,4,288-359
scene_03059_r950,scene_03059,950,study,3,360-431
scene_03059_r468,scene_03059,468,kitchen,0,432-503
scene_03059_r2171,scene_03059,2171,balcony,3,504-575
scene_03059_r672,scene_03059,672,balcony,5,576-647
scene_03060_r1068,scene_03060,1068,undefined,5,0-71
scene_03060_r819,scene_03060,819,living room,4,72-143
scene_03060_r969,scene_03060,969,undefined,5,144-215
scene_03060_r192,scene_03060,192,undefined,5,216-287
scene_03060_r1169,scene_03060,1169,undefined,2,288-359
scene_03060_r7225,scene_03060,7225,undefined,5,360-431
scene_03060_r1527,scene_03060,1527,undefined,4,432-503
scene_03061_r1523,scene_03061,1523,balcony,5,0-71
scene_03061_r3825,scene_03061,3825,study,2,72-143
scene_03061_r264,scene_03061,264,bedroom,5,144-215
scene_03061_r3601,scene_03061,3601,undefined,3,216-287
scene_03061_r474,scene_03061,474,balcony,5,288-359
scene_03061_r1783,scene_03061,1783,store room,5,360-431
scene_03061_r953,scene_03061,953,living room,5,432-503
scene_03061_r340,scene_03061,340,undefined,5,504-575
scene_03061_r600,scene_03061,600,kitchen,3,576-647
scene_03061_r1422,scene_03061,1422,bedroom,5,648-719
scene_03061_r1133,scene_03061,1133,bedroom,5,720-791
scene_03061_r674,scene_03061,674,undefined,5,792-863
scene_03062_r170,scene_03062,170,balcony,1,0-71
scene_03062_r228,scene_03062,228,study,5,72-143
scene_03062_r136,scene_03062,136,kitchen,3,144-215
scene_03062_r332,scene_03062,332,living room,5,216-287
scene_03062_r133,scene_03062,133,bathroom,5,288-359
scene_03062_r192,scene_03062,192,balcony,3,360-431
scene_03062_r330,scene_03062,330,bedroom,5,432-503
scene_03062_r243,scene_03062,243,bedroom,4,504-575
scene_03063_r404044,scene_03063,404044,balcony,4,0-71
scene_03063_r745556,scene_03063,745556,undefined,0,72-143
scene_03063_r399643,scene_03063,399643,living room,5,144-215
scene_03063_r403919,scene_03063,403919,kitchen,5,216-287
scene_03063_r402169,scene_03063,402169,bedroom,5,288-359
scene_03064_r12048,scene_03064,12048,bedroom,5,0-71
scene_03064_r3750,scene_03064,3750,bedroom,4,72-143
scene_03064_r15653,scene_03064,15653,balcony,3,144-215
scene_03064_r1241,scene_03064,1241,kitchen,4,216-287
scene_03064_r4649,scene_03064,4649,bathroom,4,288-359
scene_03064_r12396,scene_03064,12396,bathroom,3,360-431
scene_03064_r14577,scene_03064,14577,living room,5,432-503
scene_03064_r15784,scene_03064,15784,undefined,5,504-575
scene_03064_r5211,scene_03064,5211,bedroom,4,576-647
scene_03065_r249,scene_03065,249,kitchen,2,0-71
scene_03065_r40661,scene_03065,40661,dining room,4,72-143
scene_03065_r191,scene_03065,191,study,4,144-215
scene_03065_r177,scene_03065,177,bedroom,4,216-287
scene_03065_r39287,scene_03065,39287,living room,5,288-359
scene_03065_r961478,scene_03065,961478,balcony,5,360-431
scene_03066_r423,scene_03066,423,undefined,5,0-71
scene_03067_r186,scene_03067,186,undefined,5,0-71
scene_03068_r1196,scene_03068,1196,study,5,0-71
scene_03068_r1965,scene_03068,1965,bedroom,3,72-143
scene_03068_r2181,scene_03068,2181,bedroom,4,144-215
scene_03068_r1062,scene_03068,1062,store room,2,216-287
scene_03068_r2076,scene_03068,2076,bathroom,3,288-359
scene_03068_r757,scene_03068,757,living room,4,360-431
scene_03068_r818,scene_03068,818,balcony,4,432-503
scene_03068_r934,scene_03068,934,bathroom,5,504-575
scene_03068_r560409,scene_03068,560409,bathroom,2,576-647
scene_03068_r1346,scene_03068,1346,bedroom,3,648-719
scene_03069_r190068,scene_03069,190068,living room,5,0-71
scene_03069_r190071,scene_03069,190071,bedroom,5,72-143
scene_03069_r541807,scene_03069,541807,kitchen,4,144-215
scene_03069_r545838,scene_03069,545838,bedroom,5,216-287
scene_03069_r190070,scene_03069,190070,bedroom,4,288-359
scene_03069_r190074,scene_03069,190074,bathroom,2,360-431
scene_03069_r862300,scene_03069,862300,balcony,5,432-503
scene_03069_r546111,scene_03069,546111,bathroom,3,504-575
scene_03070_r774862,scene_03070,774862,bedroom,5,0-71
scene_03070_r774861,scene_03070,774861,bedroom,5,72-143
scene_03070_r774863,scene_03070,774863,bathroom,2,144-215
scene_03070_r774860,scene_03070,774860,living room,5,216-287
scene_03071_r1311,scene_03071,1311,bedroom,5,0-71
scene_03071_r1315,scene_03071,1315,kitchen,4,72-143
scene_03071_r1309,scene_03071,1309,bedroom,2,144-215
scene_03071_r1317,scene_03071,1317,bathroom,3,216-287
scene_03071_r1321,scene_03071,1321,balcony,2,288-359
scene_03071_r1313,scene_03071,1313,study,3,360-431
scene_03071_r1319,scene_03071,1319,balcony,1,432-503
scene_03071_r1307,scene_03071,1307,living room,5,504-575
scene_03072_r811061,scene_03072,811061,kitchen,4,0-71
scene_03072_r809786,scene_03072,809786,living room,4,72-143
scene_03072_r811351,scene_03072,811351,undefined,5,144-215
scene_03072_r810214,scene_03072,810214,bathroom,2,216-287
scene_03072_r811702,scene_03072,811702,bedroom,5,288-359
scene_03073_r298,scene_03073,298,bathroom,2,0-71
scene_03073_r349,scene_03073,349,living room,5,72-143
scene_03073_r333,scene_03073,333,store room,0,144-215
scene_03073_r227,scene_03073,227,balcony,3,216-287
scene_03073_r254,scene_03073,254,balcony,3,288-359
scene_03073_r173,scene_03073,173,bedroom,5,360-431
scene_03073_r369,scene_03073,369,bathroom,4,432-503
scene_03073_r367,scene_03073,367,bedroom,4,504-575
scene_03073_r199,scene_03073,199,study,4,576-647
scene_03073_r283,scene_03073,283,kitchen,3,648-719
scene_03074_r12761,scene_03074,12761,bathroom,3,0-71
scene_03074_r48093,scene_03074,48093,living room,5,72-143
scene_03074_r15466,scene_03074,15466,balcony,0,144-215
scene_03074_r63383,scene_03074,63383,bedroom,5,216-287
scene_03074_r67086,scene_03074,67086,balcony,5,288-359
scene_03074_r14195,scene_03074,14195,bathroom,1,360-431
scene_03074_r60301,scene_03074,60301,bedroom,4,432-503
scene_03074_r62580,scene_03074,62580,bedroom,5,504-575
scene_03074_r68518,scene_03074,68518,study,5,576-647
scene_03074_r15710,scene_03074,15710,kitchen,5,648-719
scene_03074_r16082,scene_03074,16082,undefined,4,720-791
scene_03075_r382,scene_03075,382,bathroom,3,0-71
scene_03075_r149,scene_03075,149,study,1,72-143
scene_03075_r324,scene_03075,324,store room,0,144-215
scene_03075_r334,scene_03075,334,living room,5,216-287
scene_03075_r244,scene_03075,244,balcony,3,288-359
scene_03075_r199,scene_03075,199,bedroom,5,360-431
scene_03075_r322,scene_03075,322,bedroom,5,432-503
scene_03075_r307,scene_03075,307,bedroom,5,504-575
scene_03075_r197,scene_03075,197,kitchen,3,576-647
scene_03075_r269,scene_03075,269,bathroom,3,648-719
scene_03076_r3424,scene_03076,3424,bedroom,5,0-71
scene_03076_r3430,scene_03076,3430,bathroom,4,72-143
scene_03076_r3420,scene_03076,3420,living room,5,144-215
scene_03076_r3428,scene_03076,3428,bedroom,3,216-287
scene_03076_r3422,scene_03076,3422,bedroom,3,288-359
scene_03076_r3432,scene_03076,3432,balcony,3,360-431
scene_03076_r3426,scene_03076,3426,kitchen,2,432-503
scene_03077_r957805,scene_03077,957805,balcony,4,0-71
scene_03077_r958946,scene_03077,958946,bedroom,5,72-143
scene_03077_r958873,scene_03077,958873,bathroom,2,144-215
scene_03077_r956157,scene_03077,956157,bedroom,5,216-287
scene_03077_r958786,scene_03077,958786,bathroom,1,288-359
scene_03077_r956155,scene_03077,956155,living room,5,360-431
scene_03077_r957904,scene_03077,957904,kitchen,4,432-503
scene_03077_r956156,scene_03077,956156,bedroom,5,504-575
scene_03078_r283,scene_03078,283,balcony,1,0-71
scene_03078_r651313,scene_03078,651313,undefined,3,72-143
scene_03078_r119,scene_03078,119,undefined,3,144-215
scene_03078_r907,scene_03078,907,bedroom,5,216-287
scene_03078_r753,scene_03078,753,kitchen,4,288-359
scene_03078_r207,scene_03078,207,bedroom,3,360-431
scene_03078_r300,scene_03078,300,bathroom,4,432-503
scene_03078_r905,scene_03078,905,bathroom,4,504-575
scene_03078_r178,scene_03078,178,balcony,5,576-647
scene_03078_r697,scene_03078,697,living room,5,648-719
scene_03078_r188,scene_03078,188,bedroom,4,720-791
scene_03079_r458832,scene_03079,458832,bedroom,3,0-71
scene_03079_r458831,scene_03079,458831,bedroom,5,72-143
scene_03079_r458828,scene_03079,458828,living room,5,144-215
scene_03079_r458833,scene_03079,458833,bathroom,3,216-287
scene_03079_r458829,scene_03079,458829,bedroom,5,288-359
scene_03079_r458830,scene_03079,458830,kitchen,2,360-431
scene_03080_r21256,scene_03080,21256,bedroom,1,0-71
scene_03080_r27083,scene_03080,27083,living room,4,72-143
scene_03080_r30682,scene_03080,30682,undefined,5,144-215
scene_03080_r25780,scene_03080,25780,bathroom,5,216-287
scene_03080_r28757,scene_03080,28757,kitchen,5,288-359
scene_03080_r20866,scene_03080,20866,studio,2,360-431
scene_03080_r20707,scene_03080,20707,bedroom,5,432-503
scene_03081_r19964,scene_03081,19964,balcony,1,0-71
scene_03081_r24505,scene_03081,24505,bedroom,4,72-143
scene_03081_r29392,scene_03081,29392,store room,0,144-215
scene_03081_r18178,scene_03081,18178,living room,5,216-287
scene_03081_r1029256,scene_03081,1029256,undefined,4,288-359
scene_03081_r9861,scene_03081,9861,bedroom,5,360-431
scene_03081_r2214,scene_03081,2214,kitchen,3,432-503
scene_03082_r559592,scene_03082,559592,living room,5,0-71
scene_03082_r570585,scene_03082,570585,bathroom,2,72-143
scene_03082_r572453,scene_03082,572453,kitchen,4,144-215
scene_03082_r559595,scene_03082,559595,study,3,216-287
scene_03082_r570088,scene_03082,570088,bedroom,5,288-359
scene_03082_r568987,scene_03082,568987,balcony,3,360-431
scene_03082_r569423,scene_03082,569423,bathroom,3,432-503
scene_03082_r559593,scene_03082,559593,bedroom,3,504-575
scene_03083_r863966,scene_03083,863966,bedroom,4,0-71
scene_03083_r863965,scene_03083,863965,bedroom,4,72-143
scene_03083_r863968,scene_03083,863968,balcony,5,144-215
scene_03083_r864520,scene_03083,864520,living room,5,216-287
scene_03083_r863967,scene_03083,863967,kitchen,4,288-359
scene_03083_r863970,scene_03083,863970,bathroom,4,360-431
scene_03083_r863963,scene_03083,863963,study,3,432-503
scene_03083_r863969,scene_03083,863969,bathroom,4,504-575
scene_03083_r863964,scene_03083,863964,bedroom,5,576-647
scene_03084_r642551,scene_03084,642551,bathroom,3,0-71
scene_03084_r642789,scene_03084,642789,store room,5,72-143
scene_03084_r159,scene_03084,159,living room,5,144-215
scene_03084_r641793,scene_03084,641793,bedroom,5,216-287
scene_03085_r159,scene_03085,159,living room,5,0-71
scene_03085_r422,scene_03085,422,kitchen,5,72-143
scene_03085_r324,scene_03085,324,bedroom,4,144-215
scene_03085_r225,scene_03085,225,bathroom,4,216-287
scene_03086_r392162,scene_03086,392162,bathroom,4,0-71
scene_03086_r392157,scene_03086,392157,bedroom,5,72-143
scene_03086_r392159,scene_03086,392159,bedroom,4,144-215
scene_03086_r392161,scene_03086,392161,balcony,4,216-287
scene_03086_r392164,scene_03086,392164,bathroom,1,288-359
scene_03086_r392156,scene_03086,392156,living room,5,360-431
scene_03086_r392163,scene_03086,392163,undefined,2,432-503
scene_03086_r392158,scene_03086,392158,bedroom,5,504-575
scene_03086_r392160,scene_03086,392160,kitchen,4,576-647
scene_03087_r332354,scene_03087,332354,balcony,4,0-71
scene_03087_r332359,scene_03087,332359,bathroom,3,72-143
scene_03087_r332353,scene_03087,332353,undefined,0,144-215
scene_03087_r332357,scene_03087,332357,balcony,3,216-287
scene_03087_r339429,scene_03087,339429,bedroom,5,288-359
scene_03087_r332349,scene_03087,332349,living room,5,360-431
scene_03087_r332360,scene_03087,332360,bathroom,2,432-503
scene_03087_r343530,scene_03087,343530,undefined,1,504-575
scene_03087_r332352,scene_03087,332352,kitchen,5,576-647
scene_03087_r332358,scene_03087,332358,undefined,2,648-719
scene_03087_r332355,scene_03087,332355,undefined,0,720-791
scene_03087_r332351,scene_03087,332351,undefined,5,792-863
scene_03087_r332356,scene_03087,332356,undefined,4,864-935
scene_03088_r253,scene_03088,253,living room,5,0-71
scene_03088_r17619,scene_03088,17619,undefined,3,72-143
scene_03088_r396,scene_03088,396,balcony,3,144-215
scene_03088_r484,scene_03088,484,bedroom,5,216-287
scene_03088_r628,scene_03088,628,bathroom,2,288-359
scene_03088_r9662,scene_03088,9662,bedroom,5,360-431
scene_03088_r14739,scene_03088,14739,bedroom,3,432-503
scene_03088_r16851,scene_03088,16851,store room,2,504-575
scene_03088_r1152,scene_03088,1152,balcony,1,576-647
scene_03088_r1067,scene_03088,1067,kitchen,3,648-719
scene_03089_r143,scene_03089,143,bedroom,4,0-71
scene_03089_r372,scene_03089,372,balcony,4,72-143
scene_03089_r291,scene_03089,291,balcony,4,144-215
scene_03089_r441,scene_03089,441,bathroom,2,216-287
scene_03089_r674,scene_03089,674,kitchen,4,288-359
scene_03089_r682,scene_03089,682,undefined,3,360-431
scene_03089_r576,scene_03089,576,living room,5,432-503
scene_03089_r1016,scene_03089,1016,bedroom,5,504-575
scene_03090_r254,scene_03090,254,bathroom,2,0-71
scene_03090_r161,scene_03090,161,bedroom,5,72-143
scene_03091_r378,scene_03091,378,bathroom,3,0-71
scene_03091_r343,scene_03091,343,living room,5,72-143
scene_03091_r2991,scene_03091,2991,dining room,4,144-215
scene_03091_r3034,scene_03091,3034,undefined,4,216-287
scene_03091_r3087,scene_03091,3087,corridor,4,288-359
scene_03092_r2484,scene_03092,2484,bedroom,5,0-71
scene_03092_r3166,scene_03092,3166,balcony,4,72-143
scene_03092_r10454,scene_03092,10454,kitchen,4,144-215
scene_03092_r2894,scene_03092,2894,bedroom,5,216-287
scene_03092_r3678,scene_03092,3678,living room,5,288-359
scene_03092_r2705,scene_03092,2705,bathroom,3,360-431
scene_03093_r858120,scene_03093,858120,bathroom,2,0-71
scene_03093_r855328,scene_03093,855328,bedroom,5,72-143
scene_03093_r855326,scene_03093,855326,living room,5,144-215
scene_03093_r855330,scene_03093,855330,balcony,1,216-287
scene_03093_r855329,scene_03093,855329,corridor,5,288-359
scene_03093_r855327,scene_03093,855327,bedroom,5,360-431
scene_03094_r1259179,scene_03094,1259179,balcony,4,0-71
scene_03094_r242,scene_03094,242,balcony,5,72-143
scene_03094_r193451,scene_03094,193451,corridor,5,144-215
scene_03094_r159,scene_03094,159,living room,5,216-287
scene_03095_r998900,scene_03095,998900,bedroom,4,0-71
scene_03095_r1006726,scene_03095,1006726,corridor,4,72-143
scene_03095_r1000827,scene_03095,1000827,undefined,3,144-215
scene_03095_r999705,scene_03095,999705,undefined,3,216-287
scene_03095_r993175,scene_03095,993175,undefined,3,288-359
scene_03095_r989462,scene_03095,989462,balcony,5,360-431
scene_03095_r989460,scene_03095,989460,living room,4,432-503
scene_03095_r999381,scene_03095,999381,undefined,5,504-575
scene_03095_r999065,scene_03095,999065,bedroom,4,576-647
scene_03095_r1020940,scene_03095,1020940,kitchen,4,648-719
scene_03095_r1016692,scene_03095,1016692,bathroom,4,720-791
scene_03096_r799320,scene_03096,799320,undefined,5,0-71
scene_03096_r798641,scene_03096,798641,undefined,0,72-143
scene_03096_r793523,scene_03096,793523,balcony,5,144-215
scene_03096_r793450,scene_03096,793450,bedroom,5,216-287
scene_03096_r794241,scene_03096,794241,bedroom,5,288-359
scene_03096_r794390,scene_03096,794390,bathroom,4,360-431
scene_03096_r793669,scene_03096,793669,kitchen,4,432-503
scene_03096_r793736,scene_03096,793736,living room,5,504-575
scene_03097_r21583,scene_03097,21583,dining room,4,0-71
scene_03097_r570,scene_03097,570,bedroom,3,72-143
scene_03097_r22459,scene_03097,22459,corridor,4,144-215
scene_03097_r442,scene_03097,442,bedroom,5,216-287
scene_03097_r655,scene_03097,655,bathroom,2,288-359
scene_03097_r1712,scene_03097,1712,undefined,0,360-431
scene_03097_r311,scene_03097,311,living room,5,432-503
scene_03097_r354,scene_03097,354,study,5,504-575
scene_03097_r21238,scene_03097,21238,bathroom,1,576-647
scene_03097_r497,scene_03097,497,bedroom,5,648-719
scene_03097_r2174,scene_03097,2174,kitchen,5,720-791
scene_03098_r351,scene_03098,351,bathroom,2,0-71
scene_03098_r263,scene_03098,263,living room,5,72-143
scene_03098_r224,scene_03098,224,bedroom,5,144-215
scene_03098_r143,scene_03098,143,bedroom,5,216-287
scene_03098_r353,scene_03098,353,kitchen,3,288-359
scene_03099_r748,scene_03099,748,kitchen,3,0-71
scene_03099_r1454,scene_03099,1454,bathroom,4,72-143
scene_03099_r697,scene_03099,697,bedroom,4,144-215
scene_03099_r1298,scene_03099,1298,living room,5,216-287
scene_03099_r1746,scene_03099,1746,bedroom,4,288-359
scene_03099_r370,scene_03099,370,balcony,1,360-431
scene_03100_r788411,scene_03100,788411,living room,5,0-71
scene_03100_r5087461,scene_03100,5087461,bedroom,4,72-143
scene_03100_r788413,scene_03100,788413,bathroom,4,144-215
scene_03101_r159,scene_03101,159,bedroom,5,0-71
scene_03102_r159,scene_03102,159,living room,3,0-71
scene_03102_r225,scene_03102,225,bathroom,4,72-143
scene_03103_r989565,scene_03103,989565,kitchen,4,0-71
scene_03103_r989845,scene_03103,989845,bathroom,5,72-143
scene_03103_r989360,scene_03103,989360,living room,5,144-215
scene_03103_r989484,scene_03103,989484,bedroom,4,216-287
scene_03103_r989417,scene_03103,989417,balcony,3,288-359
scene_03103_r989165,scene_03103,989165,bedroom,4,360-431
scene_03104_r691758,scene_03104,691758,bathroom,2,0-71
scene_03104_r691868,scene_03104,691868,kitchen,0,72-143
scene_03104_r691226,scene_03104,691226,bedroom,5,144-215
scene_03104_r691319,scene_03104,691319,living room,5,216-287
scene_03104_r691270,scene_03104,691270,bedroom,2,288-359
scene_03104_r691437,scene_03104,691437,bedroom,5,360-431
scene_03104_r691874,scene_03104,691874,store room,2,432-503
scene_03104_r691618,scene_03104,691618,balcony,4,504-575
scene_03105_r2321,scene_03105,2321,kitchen,0,0-71
scene_03105_r2210,scene_03105,2210,living room,4,72-143
scene_03105_r1680,scene_03105,1680,balcony,5,144-215
scene_03105_r3032951,scene_03105,3032951,bathroom,4,216-287
scene_03106_r613390,scene_03106,613390,bedroom,4,0-71
scene_03106_r732166,scene_03106,732166,bedroom,5,72-143
scene_03106_r613389,scene_03106,613389,living room,5,144-215
scene_03106_r613393,scene_03106,613393,kitchen,5,216-287
scene_03106_r613394,scene_03106,613394,balcony,4,288-359
scene_03106_r613395,scene_03106,613395,bathroom,4,360-431
scene_03106_r613392,scene_03106,613392,bedroom,5,432-503
scene_03107_r155,scene_03107,155,bathroom,2,0-71
scene_03107_r233,scene_03107,233,living room,5,72-143
scene_03107_r175,scene_03107,175,bedroom,5,144-215
scene_03107_r196,scene_03107,196,kitchen,2,216-287
scene_03107_r215,scene_03107,215,bedroom,5,288-359
scene_03108_r1479,scene_03108,1479,bedroom,5,0-71
scene_03108_r590,scene_03108,590,balcony,2,72-143
scene_03108_r726131,scene_03108,726131,study,5,144-215
scene_03108_r2320,scene_03108,2320,bathroom,4,216-287
scene_03108_r733429,scene_03108,733429,kitchen,3,288-359
scene_03108_r591004355,scene_03108,591004355,store room,3,360-431
scene_03108_r1728,scene_03108,1728,living room,5,432-503
scene_03108_r1826,scene_03108,1826,bedroom,5,504-575
scene_03109_r4371,scene_03109,4371,balcony,2,0-71
scene_03109_r1748,scene_03109,1748,study,5,72-143
scene_03109_r653882,scene_03109,653882,bathroom,4,144-215
scene_03109_r2655,scene_03109,2655,balcony,2,216-287
scene_03109_r642943,scene_03109,642943,store room,4,288-359
scene_03109_r841,scene_03109,841,bedroom,5,360-431
scene_03109_r650235,scene_03109,650235,bathroom,3,432-503
scene_03109_r768,scene_03109,768,bedroom,5,504-575
scene_03109_r4581,scene_03109,4581,living room,4,576-647
scene_03109_r647358,scene_03109,647358,kitchen,2,648-719
scene_03109_r1851,scene_03109,1851,bedroom,5,720-791
scene_03110_r207,scene_03110,207,living room,5,0-71
scene_03110_r4464,scene_03110,4464,bedroom,4,72-143
scene_03110_r4249,scene_03110,4249,balcony,5,144-215
scene_03110_r410,scene_03110,410,bedroom,5,216-287
scene_03110_r5914,scene_03110,5914,bathroom,5,288-359
scene_03110_r4845,scene_03110,4845,bedroom,3,360-431
scene_03110_r8667,scene_03110,8667,kitchen,3,432-503
scene_03111_r450,scene_03111,450,bedroom,5,0-71
scene_03111_r155,scene_03111,155,undefined,0,72-143
scene_03111_r394,scene_03111,394,bedroom,5,144-215
scene_03111_r174,scene_03111,174,undefined,1,216-287
scene_03111_r377,scene_03111,377,undefined,0,288-359
scene_03111_r409,scene_03111,409,bathroom,2,360-431
scene_03111_r198,scene_03111,198,balcony,1,432-503
scene_03111_r176,scene_03111,176,bedroom,5,504-575
scene_03111_r157,scene_03111,157,bathroom,4,576-647
scene_03111_r292,scene_03111,292,kitchen,4,648-719
scene_03111_r448,scene_03111,448,living room,5,720-791
scene_03112_r753,scene_03112,753,balcony,3,0-71
scene_03112_r3374,scene_03112,3374,undefined,1,72-143
scene_03112_r2131,scene_03112,2131,bedroom,4,144-215
scene_03112_r2782,scene_03112,2782,living room,5,216-287
scene_03112_r1705,scene_03112,1705,bathroom,2,288-359
scene_03112_r3186,scene_03112,3186,kitchen,3,360-431
scene_03112_r2378,scene_03112,2378,bedroom,5,432-503
scene_03113_r278,scene_03113,278,living room,5,0-71
scene_03113_r560,scene_03113,560,bedroom,5,72-143
scene_03113_r176,scene_03113,176,bedroom,5,144-215
scene_03113_r873,scene_03113,873,kitchen,5,216-287
scene_03113_r1031,scene_03113,1031,bathroom,3,288-359
scene_03113_r370,scene_03113,370,balcony,4,360-431
scene_03114_r682,scene_03114,682,living room,5,0-71
scene_03114_r481679,scene_03114,481679,kitchen,0,72-143
scene_03114_r244,scene_03114,244,bathroom,4,144-215
scene_03114_r794,scene_03114,794,bedroom,5,216-287
scene_03114_r458,scene_03114,458,balcony,2,288-359
scene_03114_r165,scene_03114,165,bedroom,3,360-431
scene_03115_r576009,scene_03115,576009,living room,5,0-71
scene_03115_r576010,scene_03115,576010,bedroom,5,72-143
scene_03115_r963894,scene_03115,963894,kitchen,1,144-215
scene_03115_r576013,scene_03115,576013,undefined,5,216-287
scene_03115_r576014,scene_03115,576014,bathroom,5,288-359
scene_03115_r576011,scene_03115,576011,bedroom,3,360-431
scene_03115_r576015,scene_03115,576015,study,4,432-503
scene_03115_r576012,scene_03115,576012,study,5,504-575
scene_03116_r2210,scene_03116,2210,bedroom,4,0-71
scene_03116_r2214,scene_03116,2214,kitchen,5,72-143
scene_03116_r7967,scene_03116,7967,undefined,1,144-215
scene_03116_r2208,scene_03116,2208,bedroom,5,216-287
scene_03116_r2811,scene_03116,2811,bathroom,3,288-359
scene_03116_r2216,scene_03116,2216,balcony,4,360-431
scene_03116_r2212,scene_03116,2212,bedroom,4,432-503
scene_03116_r2206,scene_03116,2206,living room,5,504-575
scene_03117_r538220,scene_03117,538220,balcony,3,0-71
scene_03117_r538362,scene_03117,538362,bathroom,3,72-143
scene_03117_r538218,scene_03117,538218,undefined,0,144-215
scene_03117_r538137,scene_03117,538137,bathroom,5,216-287
scene_03117_r931465,scene_03117,931465,undefined,4,288-359
scene_03117_r537979,scene_03117,537979,balcony,1,360-431
scene_03117_r538340,scene_03117,538340,bedroom,3,432-503
scene_03117_r538076,scene_03117,538076,bedroom,4,504-575
scene_03117_r538380,scene_03117,538380,living room,1,576-647
scene_03117_r538036,scene_03117,538036,kitchen,4,648-719
scene_03117_r538167,scene_03117,538167,bedroom,5,720-791
scene_03118_r11618,scene_03118,11618,kitchen,4,0-71
scene_03118_r1263,scene_03118,1263,undefined,4,72-143
scene_03118_r10366,scene_03118,10366,undefined,0,144-215
scene_03118_r1082,scene_03118,1082,bathroom,4,216-287
scene_03119_r646070,scene_03119,646070,bedroom,5,0-71
scene_03119_r646069,scene_03119,646069,undefined,2,72-143
scene_03119_r646067,scene_03119,646067,living room,5,144-215
scene_03119_r646074,scene_03119,646074,undefined,3,216-287
scene_03119_r646073,scene_03119,646073,bathroom,3,288-359
scene_03119_r646068,scene_03119,646068,bedroom,5,360-431
scene_03119_r646071,scene_03119,646071,study,5,432-503
scene_03119_r668371,scene_03119,668371,balcony,4,504-575
scene_03119_r646072,scene_03119,646072,kitchen,3,576-647
scene_03120_r819996,scene_03120,819996,balcony,3,0-71
scene_03120_r835311,scene_03120,835311,study,3,72-143
scene_03120_r818996,scene_03120,818996,undefined,4,144-215
scene_03120_r843120,scene_03120,843120,bedroom,5,216-287
scene_03120_r818998,scene_03120,818998,undefined,2,288-359
scene_03120_r818995,scene_03120,818995,kitchen,4,360-431
scene_03120_r818997,scene_03120,818997,undefined,3,432-503
scene_03120_r830640,scene_03120,830640,living room,4,504-575
scene_03120_r818994,scene_03120,818994,bedroom,4,576-647
scene_03121_r890678,scene_03121,890678,bathroom,2,0-71
scene_03121_r894692,scene_03121,894692,balcony,5,72-143
scene_03121_r892356,scene_03121,892356,kitchen,4,144-215
scene_03121_r895932,scene_03121,895932,balcony,5,216-287
scene_03121_r885170,scene_03121,885170,bathroom,2,288-359
scene_03121_r891843,scene_03121,891843,bedroom,5,360-431
scene_03121_r994376,scene_03121,994376,dining room,5,432-503
scene_03121_r890509,scene_03121,890509,bedroom,5,504-575
scene_03121_r997068,scene_03121,997068,corridor,4,576-647
scene_03121_r889077,scene_03121,889077,living room,5,648-719
scene_03121_r886490,scene_03121,886490,bedroom,5,720-791
scene_03121_r884916,scene_03121,884916,bedroom,5,792-863
scene_03122_r554516,scene_03122,554516,bedroom,5,0-71
scene_03122_r554990,scene_03122,554990,dining room,5,72-143
scene_03122_r557825,scene_03122,557825,living room,3,144-215
scene_03122_r565522,scene_03122,565522,bathroom,4,216-287
scene_03122_r554517,scene_03122,554517,balcony,3,288-359
scene_03123_r11054,scene_03123,11054,store room,2,0-71
scene_03123_r1585,scene_03123,1585,bedroom,5,72-143
scene_03123_r7530,scene_03123,7530,bathroom,4,144-215
scene_03123_r10176,scene_03123,10176,undefined,5,216-287
scene_03123_r1756,scene_03123,1756,study,5,288-359
scene_03123_r907,scene_03123,907,living room,5,360-431
scene_03123_r1636,scene_03123,1636,bathroom,3,432-503
scene_03123_r1683,scene_03123,1683,bedroom,5,504-575
scene_03124_r3239,scene_03124,3239,undefined,4,0-71
scene_03124_r5030,scene_03124,5030,bathroom,3,72-143
scene_03124_r816,scene_03124,816,bedroom,4,144-215
scene_03124_r648,scene_03124,648,living room,5,216-287
scene_03124_r5454,scene_03124,5454,kitchen,4,288-359
scene_03124_r233,scene_03124,233,bedroom,5,360-431
scene_03124_r5269,scene_03124,5269,undefined,5,432-503
scene_03125_r1369,scene_03125,1369,balcony,4,0-71
scene_03125_r753,scene_03125,753,kitchen,5,72-143
scene_03125_r819,scene_03125,819,corridor,4,144-215
scene_03125_r705,scene_03125,705,balcony,3,216-287
scene_03125_r1271,scene_03125,1271,bedroom,4,288-359
scene_03125_r536,scene_03125,536,living room,4,360-431
scene_03125_r1469,scene_03125,1469,bedroom,3,432-503
scene_03125_r1053,scene_03125,1053,bedroom,4,504-575
scene_03125_r1573,scene_03125,1573,store room,4,576-647
scene_03125_r1787,scene_03125,1787,bathroom,2,648-719
scene_03126_r536574,scene_03126,536574,kitchen,3,0-71
